"date.time","temp","date","year","doy","hour","tempcalib","climatetype"
"10/12/18 8:00",20.62,2018-10-12,"2018",285,"8",20.57875,"hf12"
"10/12/18 9:00",20.52,2018-10-12,"2018",285,"9",20.47875,"hf12"
"10/12/18 10:00",20.42,2018-10-12,"2018",285,"10",20.37875,"hf12"
"10/12/18 11:00",20.33,2018-10-12,"2018",285,"11",20.28875,"hf12"
"10/12/18 12:00",20.23,2018-10-12,"2018",285,"12",20.18875,"hf12"
"10/12/18 13:00",20.04,2018-10-12,"2018",285,"13",19.99875,"hf12"
"10/12/18 14:00",19.95,2018-10-12,"2018",285,"14",19.90875,"hf12"
"10/12/18 15:00",19.85,2018-10-12,"2018",285,"15",19.80875,"hf12"
"10/12/18 16:00",19.85,2018-10-12,"2018",285,"16",19.80875,"hf12"
"10/12/18 17:00",19.85,2018-10-12,"2018",285,"17",19.80875,"hf12"
"10/12/18 18:00",19.76,2018-10-12,"2018",285,"18",19.71875,"hf12"
"10/12/18 19:00",19.76,2018-10-12,"2018",285,"19",19.71875,"hf12"
"10/12/18 20:00",19.66,2018-10-12,"2018",285,"20",19.61875,"hf12"
"10/12/18 21:00",19.66,2018-10-12,"2018",285,"21",19.61875,"hf12"
"10/12/18 22:00",19.57,2018-10-12,"2018",285,"22",19.52875,"hf12"
"10/12/18 23:00",19.57,2018-10-12,"2018",285,"23",19.52875,"hf12"
"10/13/18 0:00",19.47,2018-10-13,"2018",286,"0",19.42875,"hf12"
"10/13/18 1:00",19.47,2018-10-13,"2018",286,"1",19.42875,"hf12"
"10/13/18 2:00",19.38,2018-10-13,"2018",286,"2",19.33875,"hf12"
"10/13/18 3:00",19.38,2018-10-13,"2018",286,"3",19.33875,"hf12"
"10/13/18 4:00",19.28,2018-10-13,"2018",286,"4",19.23875,"hf12"
"10/13/18 5:00",19.28,2018-10-13,"2018",286,"5",19.23875,"hf12"
"10/13/18 6:00",19.19,2018-10-13,"2018",286,"6",19.14875,"hf12"
"10/13/18 7:00",19.09,2018-10-13,"2018",286,"7",19.04875,"hf12"
"10/13/18 8:00",19.09,2018-10-13,"2018",286,"8",19.04875,"hf12"
"10/13/18 9:00",19,2018-10-13,"2018",286,"9",18.95875,"hf12"
