"date.time","temp","date","year","doy","hour","tempcalib","climatetype"
"10/12/18 8:00",20.62,2018-10-12,"2018",285,"8",20.485,"hf4"
"10/12/18 9:00",20.52,2018-10-12,"2018",285,"9",20.385,"hf4"
"10/12/18 10:00",20.42,2018-10-12,"2018",285,"10",20.285,"hf4"
"10/12/18 11:00",20.33,2018-10-12,"2018",285,"11",20.195,"hf4"
"10/12/18 12:00",20.14,2018-10-12,"2018",285,"12",20.005,"hf4"
"10/12/18 13:00",19.95,2018-10-12,"2018",285,"13",19.815,"hf4"
"10/12/18 14:00",19.85,2018-10-12,"2018",285,"14",19.715,"hf4"
"10/12/18 15:00",19.76,2018-10-12,"2018",285,"15",19.625,"hf4"
"10/12/18 16:00",19.76,2018-10-12,"2018",285,"16",19.625,"hf4"
"10/12/18 17:00",19.76,2018-10-12,"2018",285,"17",19.625,"hf4"
"10/12/18 18:00",19.66,2018-10-12,"2018",285,"18",19.525,"hf4"
"10/12/18 19:00",19.66,2018-10-12,"2018",285,"19",19.525,"hf4"
"10/12/18 20:00",19.66,2018-10-12,"2018",285,"20",19.525,"hf4"
"10/12/18 21:00",19.57,2018-10-12,"2018",285,"21",19.435,"hf4"
"10/12/18 22:00",19.47,2018-10-12,"2018",285,"22",19.335,"hf4"
"10/12/18 23:00",19.47,2018-10-12,"2018",285,"23",19.335,"hf4"
"10/13/18 0:00",19.38,2018-10-13,"2018",286,"0",19.245,"hf4"
"10/13/18 1:00",19.38,2018-10-13,"2018",286,"1",19.245,"hf4"
"10/13/18 2:00",19.28,2018-10-13,"2018",286,"2",19.145,"hf4"
"10/13/18 3:00",19.28,2018-10-13,"2018",286,"3",19.145,"hf4"
"10/13/18 4:00",19.19,2018-10-13,"2018",286,"4",19.055,"hf4"
"10/13/18 5:00",19.19,2018-10-13,"2018",286,"5",19.055,"hf4"
"10/13/18 6:00",19.09,2018-10-13,"2018",286,"6",18.955,"hf4"
"10/13/18 7:00",19,2018-10-13,"2018",286,"7",18.865,"hf4"
"10/13/18 8:00",19,2018-10-13,"2018",286,"8",18.865,"hf4"
"10/13/18 9:00",18.9,2018-10-13,"2018",286,"9",18.765,"hf4"
"10/13/18 10:00",18.9,2018-10-13,"2018",286,"10",18.765,"hf4"
"10/13/18 11:00",18.81,2018-10-13,"2018",286,"11",18.675,"hf4"
"10/13/18 12:00",18.81,2018-10-13,"2018",286,"12",18.675,"hf4"
"10/13/18 13:00",18.71,2018-10-13,"2018",286,"13",18.575,"hf4"
"10/13/18 14:00",18.71,2018-10-13,"2018",286,"14",18.575,"hf4"
"10/13/18 15:00",18.62,2018-10-13,"2018",286,"15",18.485,"hf4"
"10/13/18 16:00",18.62,2018-10-13,"2018",286,"16",18.485,"hf4"
"10/13/18 17:00",18.52,2018-10-13,"2018",286,"17",18.385,"hf4"
"10/13/18 18:00",18.52,2018-10-13,"2018",286,"18",18.385,"hf4"
"10/13/18 19:00",18.52,2018-10-13,"2018",286,"19",18.385,"hf4"
"10/13/18 20:00",18.52,2018-10-13,"2018",286,"20",18.385,"hf4"
"10/13/18 21:00",18.52,2018-10-13,"2018",286,"21",18.385,"hf4"
"10/13/18 22:00",18.52,2018-10-13,"2018",286,"22",18.385,"hf4"
"10/13/18 23:00",18.52,2018-10-13,"2018",286,"23",18.385,"hf4"
"10/14/18 0:00",18.52,2018-10-14,"2018",287,"0",18.385,"hf4"
"10/14/18 1:00",18.52,2018-10-14,"2018",287,"1",18.385,"hf4"
"10/14/18 2:00",18.52,2018-10-14,"2018",287,"2",18.385,"hf4"
"10/14/18 3:00",18.52,2018-10-14,"2018",287,"3",18.385,"hf4"
"10/14/18 4:00",18.52,2018-10-14,"2018",287,"4",18.385,"hf4"
"10/14/18 5:00",18.52,2018-10-14,"2018",287,"5",18.385,"hf4"
"10/14/18 6:00",18.52,2018-10-14,"2018",287,"6",18.385,"hf4"
"10/14/18 7:00",18.52,2018-10-14,"2018",287,"7",18.385,"hf4"
"10/14/18 8:00",18.43,2018-10-14,"2018",287,"8",18.295,"hf4"
"10/14/18 9:00",18.43,2018-10-14,"2018",287,"9",18.295,"hf4"
"10/14/18 10:00",18.43,2018-10-14,"2018",287,"10",18.295,"hf4"
"10/14/18 11:00",18.43,2018-10-14,"2018",287,"11",18.295,"hf4"
"10/14/18 12:00",18.33,2018-10-14,"2018",287,"12",18.195,"hf4"
"10/14/18 13:00",18.33,2018-10-14,"2018",287,"13",18.195,"hf4"
"10/14/18 14:00",18.33,2018-10-14,"2018",287,"14",18.195,"hf4"
"10/14/18 15:00",18.33,2018-10-14,"2018",287,"15",18.195,"hf4"
"10/14/18 16:00",18.33,2018-10-14,"2018",287,"16",18.195,"hf4"
"10/14/18 17:00",18.33,2018-10-14,"2018",287,"17",18.195,"hf4"
"10/14/18 18:00",18.33,2018-10-14,"2018",287,"18",18.195,"hf4"
"10/14/18 19:00",18.43,2018-10-14,"2018",287,"19",18.295,"hf4"
"10/14/18 20:00",18.43,2018-10-14,"2018",287,"20",18.295,"hf4"
"10/14/18 21:00",18.43,2018-10-14,"2018",287,"21",18.295,"hf4"
"10/14/18 22:00",18.43,2018-10-14,"2018",287,"22",18.295,"hf4"
"10/14/18 23:00",18.43,2018-10-14,"2018",287,"23",18.295,"hf4"
"10/15/18 0:00",18.43,2018-10-15,"2018",288,"0",18.295,"hf4"
"10/15/18 1:00",18.43,2018-10-15,"2018",288,"1",18.295,"hf4"
"10/15/18 2:00",18.33,2018-10-15,"2018",288,"2",18.195,"hf4"
"10/15/18 3:00",18.33,2018-10-15,"2018",288,"3",18.195,"hf4"
"10/15/18 4:00",18.33,2018-10-15,"2018",288,"4",18.195,"hf4"
"10/15/18 5:00",18.33,2018-10-15,"2018",288,"5",18.195,"hf4"
"10/15/18 6:00",18.33,2018-10-15,"2018",288,"6",18.195,"hf4"
"10/15/18 7:00",18.24,2018-10-15,"2018",288,"7",18.105,"hf4"
"10/15/18 8:00",18.24,2018-10-15,"2018",288,"8",18.105,"hf4"
"10/15/18 9:00",18.24,2018-10-15,"2018",288,"9",18.105,"hf4"
"10/15/18 10:00",18.24,2018-10-15,"2018",288,"10",18.105,"hf4"
"10/15/18 11:00",18.24,2018-10-15,"2018",288,"11",18.105,"hf4"
"10/15/18 12:00",18.24,2018-10-15,"2018",288,"12",18.105,"hf4"
"10/15/18 13:00",18.14,2018-10-15,"2018",288,"13",18.005,"hf4"
"10/15/18 14:00",18.14,2018-10-15,"2018",288,"14",18.005,"hf4"
"10/15/18 15:00",18.14,2018-10-15,"2018",288,"15",18.005,"hf4"
"10/15/18 16:00",18.14,2018-10-15,"2018",288,"16",18.005,"hf4"
"10/15/18 17:00",18.24,2018-10-15,"2018",288,"17",18.105,"hf4"
"10/15/18 18:00",18.33,2018-10-15,"2018",288,"18",18.195,"hf4"
"10/15/18 19:00",18.33,2018-10-15,"2018",288,"19",18.195,"hf4"
"10/15/18 20:00",18.33,2018-10-15,"2018",288,"20",18.195,"hf4"
"10/15/18 21:00",18.33,2018-10-15,"2018",288,"21",18.195,"hf4"
"10/15/18 22:00",18.43,2018-10-15,"2018",288,"22",18.295,"hf4"
"10/15/18 23:00",18.43,2018-10-15,"2018",288,"23",18.295,"hf4"
"10/16/18 0:00",18.43,2018-10-16,"2018",289,"0",18.295,"hf4"
"10/16/18 1:00",18.43,2018-10-16,"2018",289,"1",18.295,"hf4"
"10/16/18 2:00",18.43,2018-10-16,"2018",289,"2",18.295,"hf4"
"10/16/18 3:00",18.43,2018-10-16,"2018",289,"3",18.295,"hf4"
"10/16/18 4:00",18.52,2018-10-16,"2018",289,"4",18.385,"hf4"
"10/16/18 5:00",18.52,2018-10-16,"2018",289,"5",18.385,"hf4"
"10/16/18 6:00",18.52,2018-10-16,"2018",289,"6",18.385,"hf4"
"10/16/18 7:00",18.52,2018-10-16,"2018",289,"7",18.385,"hf4"
"10/16/18 8:00",18.52,2018-10-16,"2018",289,"8",18.385,"hf4"
"10/16/18 9:00",18.52,2018-10-16,"2018",289,"9",18.385,"hf4"
"10/16/18 10:00",18.52,2018-10-16,"2018",289,"10",18.385,"hf4"
"10/16/18 11:00",18.52,2018-10-16,"2018",289,"11",18.385,"hf4"
"10/16/18 12:00",18.52,2018-10-16,"2018",289,"12",18.385,"hf4"
"10/16/18 13:00",18.52,2018-10-16,"2018",289,"13",18.385,"hf4"
"10/16/18 14:00",18.52,2018-10-16,"2018",289,"14",18.385,"hf4"
"10/16/18 15:00",18.52,2018-10-16,"2018",289,"15",18.385,"hf4"
"10/16/18 16:00",18.52,2018-10-16,"2018",289,"16",18.385,"hf4"
"10/16/18 17:00",18.52,2018-10-16,"2018",289,"17",18.385,"hf4"
"10/16/18 18:00",18.52,2018-10-16,"2018",289,"18",18.385,"hf4"
"10/16/18 19:00",18.52,2018-10-16,"2018",289,"19",18.385,"hf4"
"10/16/18 20:00",18.52,2018-10-16,"2018",289,"20",18.385,"hf4"
"10/16/18 21:00",18.52,2018-10-16,"2018",289,"21",18.385,"hf4"
"10/16/18 22:00",18.52,2018-10-16,"2018",289,"22",18.385,"hf4"
"10/16/18 23:00",18.52,2018-10-16,"2018",289,"23",18.385,"hf4"
"10/17/18 0:00",18.52,2018-10-17,"2018",290,"0",18.385,"hf4"
"10/17/18 1:00",18.52,2018-10-17,"2018",290,"1",18.385,"hf4"
"10/17/18 2:00",18.62,2018-10-17,"2018",290,"2",18.485,"hf4"
"10/17/18 3:00",18.62,2018-10-17,"2018",290,"3",18.485,"hf4"
"10/17/18 4:00",18.52,2018-10-17,"2018",290,"4",18.385,"hf4"
"10/17/18 5:00",18.52,2018-10-17,"2018",290,"5",18.385,"hf4"
"10/17/18 6:00",18.43,2018-10-17,"2018",290,"6",18.295,"hf4"
"10/17/18 7:00",18.43,2018-10-17,"2018",290,"7",18.295,"hf4"
"10/17/18 8:00",18.43,2018-10-17,"2018",290,"8",18.295,"hf4"
"10/17/18 9:00",18.43,2018-10-17,"2018",290,"9",18.295,"hf4"
"10/17/18 10:00",18.43,2018-10-17,"2018",290,"10",18.295,"hf4"
"10/17/18 11:00",18.43,2018-10-17,"2018",290,"11",18.295,"hf4"
"10/17/18 12:00",18.33,2018-10-17,"2018",290,"12",18.195,"hf4"
"10/17/18 13:00",18.33,2018-10-17,"2018",290,"13",18.195,"hf4"
"10/17/18 14:00",18.33,2018-10-17,"2018",290,"14",18.195,"hf4"
"10/17/18 15:00",18.33,2018-10-17,"2018",290,"15",18.195,"hf4"
"10/17/18 16:00",18.33,2018-10-17,"2018",290,"16",18.195,"hf4"
"10/17/18 17:00",18.33,2018-10-17,"2018",290,"17",18.195,"hf4"
"10/17/18 18:00",18.33,2018-10-17,"2018",290,"18",18.195,"hf4"
"10/17/18 19:00",18.33,2018-10-17,"2018",290,"19",18.195,"hf4"
"10/17/18 20:00",18.33,2018-10-17,"2018",290,"20",18.195,"hf4"
"10/17/18 21:00",18.33,2018-10-17,"2018",290,"21",18.195,"hf4"
"10/17/18 22:00",18.43,2018-10-17,"2018",290,"22",18.295,"hf4"
"10/17/18 23:00",18.52,2018-10-17,"2018",290,"23",18.385,"hf4"
"10/18/18 0:00",18.62,2018-10-18,"2018",291,"0",18.485,"hf4"
"10/18/18 1:00",18.62,2018-10-18,"2018",291,"1",18.485,"hf4"
"10/18/18 2:00",18.71,2018-10-18,"2018",291,"2",18.575,"hf4"
"10/18/18 3:00",18.71,2018-10-18,"2018",291,"3",18.575,"hf4"
"10/18/18 4:00",18.62,2018-10-18,"2018",291,"4",18.485,"hf4"
"10/18/18 5:00",18.62,2018-10-18,"2018",291,"5",18.485,"hf4"
"10/18/18 6:00",18.52,2018-10-18,"2018",291,"6",18.385,"hf4"
"10/18/18 7:00",18.43,2018-10-18,"2018",291,"7",18.295,"hf4"
"10/18/18 8:00",18.43,2018-10-18,"2018",291,"8",18.295,"hf4"
"10/18/18 9:00",18.33,2018-10-18,"2018",291,"9",18.195,"hf4"
"10/18/18 10:00",18.24,2018-10-18,"2018",291,"10",18.105,"hf4"
"10/18/18 11:00",18.24,2018-10-18,"2018",291,"11",18.105,"hf4"
"10/18/18 12:00",18.14,2018-10-18,"2018",291,"12",18.005,"hf4"
"10/18/18 13:00",18.14,2018-10-18,"2018",291,"13",18.005,"hf4"
"10/18/18 14:00",18.14,2018-10-18,"2018",291,"14",18.005,"hf4"
"10/18/18 15:00",18.04,2018-10-18,"2018",291,"15",17.905,"hf4"
"10/18/18 16:00",18.04,2018-10-18,"2018",291,"16",17.905,"hf4"
"10/18/18 17:00",18.04,2018-10-18,"2018",291,"17",17.905,"hf4"
"10/18/18 18:00",17.95,2018-10-18,"2018",291,"18",17.815,"hf4"
"10/18/18 19:00",17.95,2018-10-18,"2018",291,"19",17.815,"hf4"
"10/18/18 20:00",17.95,2018-10-18,"2018",291,"20",17.815,"hf4"
"10/18/18 21:00",17.95,2018-10-18,"2018",291,"21",17.815,"hf4"
"10/18/18 22:00",17.95,2018-10-18,"2018",291,"22",17.815,"hf4"
"10/18/18 23:00",17.95,2018-10-18,"2018",291,"23",17.815,"hf4"
"10/19/18 0:00",17.95,2018-10-19,"2018",292,"0",17.815,"hf4"
"10/19/18 1:00",17.95,2018-10-19,"2018",292,"1",17.815,"hf4"
"10/19/18 2:00",17.95,2018-10-19,"2018",292,"2",17.815,"hf4"
"10/19/18 3:00",17.95,2018-10-19,"2018",292,"3",17.815,"hf4"
"10/19/18 4:00",17.85,2018-10-19,"2018",292,"4",17.715,"hf4"
"10/19/18 5:00",17.85,2018-10-19,"2018",292,"5",17.715,"hf4"
"10/19/18 6:00",17.85,2018-10-19,"2018",292,"6",17.715,"hf4"
"10/19/18 7:00",17.85,2018-10-19,"2018",292,"7",17.715,"hf4"
"10/19/18 8:00",17.85,2018-10-19,"2018",292,"8",17.715,"hf4"
"10/19/18 9:00",17.85,2018-10-19,"2018",292,"9",17.715,"hf4"
"10/19/18 10:00",17.76,2018-10-19,"2018",292,"10",17.625,"hf4"
"10/19/18 11:00",17.66,2018-10-19,"2018",292,"11",17.525,"hf4"
"10/19/18 12:00",17.66,2018-10-19,"2018",292,"12",17.525,"hf4"
"10/19/18 13:00",17.66,2018-10-19,"2018",292,"13",17.525,"hf4"
"10/19/18 14:00",17.57,2018-10-19,"2018",292,"14",17.435,"hf4"
"10/19/18 15:00",17.57,2018-10-19,"2018",292,"15",17.435,"hf4"
"10/19/18 16:00",17.57,2018-10-19,"2018",292,"16",17.435,"hf4"
"10/19/18 17:00",17.48,2018-10-19,"2018",292,"17",17.345,"hf4"
"10/19/18 18:00",17.48,2018-10-19,"2018",292,"18",17.345,"hf4"
"10/19/18 19:00",17.48,2018-10-19,"2018",292,"19",17.345,"hf4"
"10/19/18 20:00",17.38,2018-10-19,"2018",292,"20",17.245,"hf4"
"10/19/18 21:00",17.38,2018-10-19,"2018",292,"21",17.245,"hf4"
"10/19/18 22:00",17.38,2018-10-19,"2018",292,"22",17.245,"hf4"
"10/19/18 23:00",17.28,2018-10-19,"2018",292,"23",17.145,"hf4"
"10/20/18 0:00",17.28,2018-10-20,"2018",293,"0",17.145,"hf4"
"10/20/18 1:00",17.19,2018-10-20,"2018",293,"1",17.055,"hf4"
"10/20/18 2:00",17.19,2018-10-20,"2018",293,"2",17.055,"hf4"
"10/20/18 3:00",17.19,2018-10-20,"2018",293,"3",17.055,"hf4"
"10/20/18 4:00",17.09,2018-10-20,"2018",293,"4",16.955,"hf4"
"10/20/18 5:00",17.09,2018-10-20,"2018",293,"5",16.955,"hf4"
"10/20/18 6:00",17.09,2018-10-20,"2018",293,"6",16.955,"hf4"
"10/20/18 7:00",17,2018-10-20,"2018",293,"7",16.865,"hf4"
"10/20/18 8:00",17,2018-10-20,"2018",293,"8",16.865,"hf4"
"10/20/18 9:00",17,2018-10-20,"2018",293,"9",16.865,"hf4"
"10/20/18 10:00",17,2018-10-20,"2018",293,"10",16.865,"hf4"
"10/20/18 11:00",17,2018-10-20,"2018",293,"11",16.865,"hf4"
"10/20/18 12:00",17,2018-10-20,"2018",293,"12",16.865,"hf4"
"10/20/18 13:00",17,2018-10-20,"2018",293,"13",16.865,"hf4"
"10/20/18 14:00",17,2018-10-20,"2018",293,"14",16.865,"hf4"
"10/20/18 15:00",17,2018-10-20,"2018",293,"15",16.865,"hf4"
"10/20/18 16:00",17,2018-10-20,"2018",293,"16",16.865,"hf4"
"10/20/18 17:00",17.09,2018-10-20,"2018",293,"17",16.955,"hf4"
"10/20/18 18:00",17.09,2018-10-20,"2018",293,"18",16.955,"hf4"
"10/20/18 19:00",17.09,2018-10-20,"2018",293,"19",16.955,"hf4"
"10/20/18 20:00",17.19,2018-10-20,"2018",293,"20",17.055,"hf4"
