"term","estimate","10%","25%","75%","90%"
"b_Intercept",244.892102327416,27.0267179127436,156.389364025075,334.837106785047,462.042485485879
"b_sppAcesac",110.264355580356,57.8962396291547,89.3314831737498,131.974991360081,162.327517482774
"b_sppAesfla",14.6267363608646,-82.1225622440228,-24.4546065784567,52.9952828608114,109.913840843415
"b_sppBetall",114.349759163139,64.6736126912665,93.5936767181128,134.385954272248,165.788607492709
"b_sppBetnig",141.374895437829,88.8530543920828,120.713759685802,161.660538550843,193.480287175081
"b_sppCargla",120.618014022761,70.9254867523585,100.531777220554,140.581463069312,171.806483911226
"b_sppCarova",118.173716183175,69.191137488092,97.9704552220253,138.419655399708,166.944601070391
"b_sppFaggra",187.107734142524,121.509325356909,160.40782559922,213.358821712601,252.152304057049
"b_sppHamvir",148.187881778567,89.8014718986649,125.632414252655,171.600060202944,206.174649262652
"b_sppPopdel",396.99748511228,339.418447586489,373.640737151617,420.391305761817,455.544956977308
"b_sppQuealb",155.022761851537,96.6335168561691,130.871849670803,179.001907459192,215.507385939481
"b_sppQuerub",72.2865456235181,18.434433455044,50.1270002103943,94.4221439151791,128.414441947307
"b_sppTilame",166.190648191429,114.385115814892,145.779826570401,186.30749993054,217.065981459866
"b_sppVaccor",68.001272774982,9.91875755414845,44.2041379867711,91.3980002218584,126.365707238872
"b_sppVibnud",14.380970024748,-72.3791802356299,-21.5121341936959,50.4096957528953,104.869665897634
"b_provenance.lat",0.606486196964694,-4.42304242528007,-1.4616597790771,2.67986854705478,5.63395315885501
"sigma",48.1196002282202,40.249848610889,44.1798665338288,51.4525396539288,57.7502027382025
"lp__",-296.632031085526,-302.936395928292,-298.64053757551,-294.133577204901,-291.697817354523
