"term","estimate","10%","25%","75%","90%"
"b_Intercept",157.993134781235,121.437544291148,143.068139694512,172.408956395056,196.459306088452
"b_sppAcesac",-61.2571825867319,-117.613433318944,-83.3476723036613,-39.3769455264911,-6.46010383447496
"b_sppAesfla",-74.4186659738116,-162.670867057206,-110.064399762156,-39.1502230620075,12.5376011004607
"b_sppBetall",-39.1967544978752,-90.9859164029521,-60.0377343966326,-18.6946110577146,12.9522796273974
"b_sppBetnig",39.6930013201159,-12.7621811377105,19.2733515205477,60.6241898199769,91.0994253179797
"b_sppCargla",-59.4873190485666,-113.661686595495,-80.3480616750764,-37.9997680903243,-9.37863705292041
"b_sppCarova",36.5138366513777,-15.4656134686959,15.7116700321036,57.2924478095371,89.126493099858
"b_sppFaggra",-60.3487733407066,-129.822182729885,-88.2222723300966,-32.2652549866689,9.21125067439533
"b_sppHamvir",-80.648240084714,-140.056540745962,-104.789882278116,-57.4282263484538,-21.3169569353829
"b_sppPopdel",-97.3266287766218,-159.639438804092,-121.335832479478,-72.5705713445797,-36.4249299750405
"b_sppQuealb",-12.2999823515321,-72.7256028274824,-36.8900242238555,12.0249797430731,48.4822770957082
"b_sppQuerub",8.18403354465636,-43.3012236647766,-12.978155663541,29.8608817192214,60.7273748831858
"b_sppTilame",-96.5620513099311,-150.196830874705,-117.665487486961,-75.5999019441318,-44.172133207845
"b_sppVaccor",-37.9973533420433,-101.07226512749,-62.5814441560626,-13.9263661898798,24.1374790316248
"b_sppVibnud",-124.174808370718,-217.370873544251,-161.145594736794,-87.3836241230394,-30.4455015201612
"sigma",50.321418328138,41.73918518958,46.2620041756718,53.7744849780979,60.7062076069354
"lp__",-299.224697581663,-305.131553012341,-301.289696557577,-296.77791532124,-294.528189002531
