DATE,  TREE ID,  TAG,FOPEN,FPAST,LF COLOR,LF FALL,CIRCUIT,COMMENTS,TOTAL LF
9/12/16,BEPA-07,PP087A,-99,-99,0,0,38,new tree fall 2016,
9/12/16,BEPA-06,PP088A,-99,-99,1,0,39,new tree 2014,
9/12/16,BEPA-05,PP089A,-99,-99,3,0,40,new tree fall 2012,
9/12/16,FRAM-07,PP091A,-99,-99,23,0,41,new tree 2008,
9/12/16,FAGR-04,PP092,-99,-99,0,0,42,,
9/12/16,QUAL-03,PP093,-99,-99,0,0,43,,
9/12/16,ACSA-02,PP095,-99,-99,0,0,44,,
9/12/16,FRAM-03,PP096,-99,-99,0,0,45,,
9/12/16,ACSA-04,PP103A,-99,-99,5,0,46,new tree fall 2007,
9/12/16,PRSE-04,PP104A,-99,-99,3,3,47,,
9/12/16,QURU-04,PP105,-99,-99,1,0,48,,
9/12/16,ACRU-05,PP106,-99,-99,25,5,49,,
9/12/16,FRAM-08,PP108A,-99,-99,5,0,50,new tree fall2014,
9/20/16,AMSP-01,PP003,-99,-99,5,2,1,,
9/20/16,FRAM-01,PP004,-99,-99,78,8,2,,
9/20/16,PRSE-01,PP005,-99,-99,8,1,3,,
9/20/16,ACRU-01,PP008,-99,-99,10,0,4,,
9/20/16,AMSP-02,PP011,-99,-99,3,0,5,,
9/20/16,ACSA-01,PP012,-99,-99,0,0,6,,
9/20/16,BELE-01,PP013,-99,-99,33,2,7,ice storm damage,
9/20/16,BEAL-01,PP014,-99,-99,5,0,8,,
9/20/16,QURU-01,PP016,-99,-99,2,0,9,,
9/20/16,QUAL-05,PP019B,-99,-99,0,0,10,new tree 2005,
9/20/16,FAGR-01,PP020,-99,-99,0,0,11,,
9/20/16,ACPE-01,PP022,-99,-99,5,1,12,,
9/20/16,QUVE-01,PP024,-99,-99,3,0,13,ice storm damage,
9/20/16,BEPA-01,PP031,-99,-99,3,1,14,,
9/20/16,ACRU-02,PP033,-99,-99,17,1,15,,
9/20/16,ACPE-02,PP035,-99,-99,5,1,16,lots of fruit this year,
9/20/16,NYSY-04,PP037A,-99,-99,3,0,17,,
9/20/16,FAGR-07,PP039B,-99,-99,1,0,18,new tree fall 2016,
9/20/16,ACPE-03,PP040,-99,-99,15,5,19,,
9/20/16,BEAL-02,PP042,-99,-99,3,0,20,,
9/20/16,BELE-02,PP043,-99,-99,2,0,21,,
9/20/16,FAGR-06,PP046A,-99,-99,0,0,22,new tree 2004,
9/20/16,AMSP-03,PP056,-99,-99,33,10,23,,
9/20/16,NYSY-02,PP057,-99,-99,28,5,24,,
9/20/16,BEAL-03,PP059,-99,-99,7,0,25,,
9/20/16,NYSY-03,PP059A,-99,-99,5,1,26,,
9/20/16,QURU-02,PP061,-99,-99,3,0,27,,
9/20/16,ACRU-03,PP063,-99,-99,2,0,28,,
9/20/16,ACPE-04,PP067,-99,-99,18,5,29,,
9/20/16,QUVE-02,PP069,-99,-99,1,0,30,,
9/20/16,ACRU-04,PP074,-99,-99,27,2,31,,
9/20/16,QUAL-02,PP075,-99,-99,3,0,32,,
9/20/16,BELE-03,PP079,-99,-99,3,0,33,,
9/20/16,QUVE-03,PP081,-99,-99,3,1,34,,
9/20/16,QUVE-04,PP083,-99,-99,5,0,35,,
9/20/16,QURU-03,PP084,-99,-99,1,0,36,,
9/20/16,PRSE-02,PP086,-99,-99,25,3,37,,
9/20/16,BEPA-07,PP087A,-99,-99,1,0,38,new tree fall 2016,
9/20/16,BEPA-06,PP088A,-99,-99,5,1,39,new tree 2014,
9/20/16,BEPA-05,PP089A,-99,-99,3,1,40,new tree fall 2012,
9/20/16,FRAM-07,PP091A,-99,-99,30,5,41,new tree 2008,
9/20/16,FAGR-04,PP092,-99,-99,0,0,42,,
9/20/16,QUAL-03,PP093,-99,-99,1,0,43,,
9/20/16,ACSA-02,PP095,-99,-99,0,0,44,,
9/20/16,FRAM-03,PP096,-99,-99,0,0,45,,
9/20/16,ACSA-04,PP103A,-99,-99,5,1,46,new tree fall 2007,
9/20/16,PRSE-04,PP104A,-99,-99,5,5,47,,
9/20/16,QURU-04,PP105,-99,-99,3,1,48,,
9/20/16,ACRU-05,PP106,-99,-99,30,5,49,,
9/20/16,FRAM-08,PP108A,-99,-99,12,0,50,new tree fall2014,
9/26/16,AMSP-01,PP003,-99,-99,17,1,1,,
9/26/16,FRAM-01,PP004,-99,-99,90,15,2,,
9/26/16,PRSE-01,PP005,-99,-99,15,3,3,,
9/26/16,ACRU-01,PP008,-99,-99,28,1,4,,
9/26/16,AMSP-02,PP011,-99,-99,3,0,5,,
9/26/16,ACSA-01,PP012,-99,-99,0,0,6,,
9/26/16,BELE-01,PP013,-99,-99,52,5,7,ice storm damage,
9/26/16,BEAL-01,PP014,-99,-99,18,1,8,,
9/26/16,QURU-01,PP016,-99,-99,2,0,9,,
9/26/16,QUAL-05,PP019B,-99,-99,3,0,10,new tree 2005,
9/26/16,FAGR-01,PP020,-99,-99,0,0,11,,
9/26/16,ACPE-01,PP022,-99,-99,5,1,12,,
9/26/16,QUVE-01,PP024,-99,-99,5,0,13,ice storm damage,
9/26/16,BEPA-01,PP031,-99,-99,7,3,14,,
9/26/16,ACRU-02,PP033,-99,-99,52,3,15,,
9/26/16,ACPE-02,PP035,-99,-99,8,2,16,lots of fruit this year,
9/26/16,NYSY-04,PP037A,-99,-99,5,1,17,,
9/26/16,FAGR-07,PP039B,-99,-99,1,0,18,new tree fall 2016,
9/26/16,ACPE-03,PP040,-99,-99,17,5,19,,
9/26/16,BEAL-02,PP042,-99,-99,7,0,20,,
9/26/16,BELE-02,PP043,-99,-99,3,0,21,,
9/26/16,FAGR-06,PP046A,-99,-99,1,0,22,new tree 2004,
9/26/16,AMSP-03,PP056,-99,-99,45,15,23,,
9/26/16,NYSY-02,PP057,-99,-99,33,7,24,,
9/26/16,BEAL-03,PP059,-99,-99,18,3,25,,
9/26/16,NYSY-03,PP059A,-99,-99,8,2,26,,
9/26/16,QURU-02,PP061,-99,-99,2,0,27,,
9/26/16,ACRU-03,PP063,-99,-99,5,0,28,,
9/26/16,ACPE-04,PP067,-99,-99,22,15,29,,
9/26/16,QUVE-02,PP069,-99,-99,5,0,30,,
9/26/16,ACRU-04,PP074,-99,-99,48,5,31,,
9/26/16,QUAL-02,PP075,-99,-99,5,0,32,,
9/26/16,BELE-03,PP079,-99,-99,10,1,33,,
9/26/16,QUVE-03,PP081,-99,-99,8,1,34,,
9/26/16,QUVE-04,PP083,-99,-99,3,0,35,,
9/26/16,QURU-03,PP084,-99,-99,1,0,36,,
9/26/16,PRSE-02,PP086,-99,-99,23,5,37,,
9/26/16,BEPA-07,PP087A,-99,-99,5,0,38,new tree fall 2016,
9/26/16,BEPA-06,PP088A,-99,-99,7,1,39,new tree 2014,
9/26/16,BEPA-05,PP089A,-99,-99,17,3,40,new tree fall 2012,
9/26/16,FRAM-07,PP091A,-99,-99,18,7,41,new tree 2008,
9/26/16,FAGR-04,PP092,-99,-99,0,0,42,,
9/26/16,QUAL-03,PP093,-99,-99,1,0,43,,
9/26/16,ACSA-02,PP095,-99,-99,0,0,44,,
9/26/16,FRAM-03,PP096,-99,-99,0,0,45,,
9/26/16,ACSA-04,PP103A,-99,-99,10,3,46,new tree fall 2007,
9/26/16,PRSE-04,PP104A,-99,-99,15,5,47,,
9/26/16,QURU-04,PP105,-99,-99,3,1,48,,
9/26/16,ACRU-05,PP106,-99,-99,42,5,49,,
9/26/16,FRAM-08,PP108A,-99,-99,22,1,50,new tree fall2014,
10/3/16,AMSP-01,PP003,-99,-99,17,3,1,,
10/3/16,FRAM-01,PP004,-99,-99,100,20,2,,
10/3/16,PRSE-01,PP005,-99,-99,15,3,3,,
10/3/16,ACRU-01,PP008,-99,-99,50,3,4,,
10/3/16,AMSP-02,PP011,-99,-99,3,1,5,,
10/3/16,ACSA-01,PP012,-99,-99,3,0,6,,
10/3/16,BELE-01,PP013,-99,-99,42,12,7,ice storm damage,
10/3/16,BEAL-01,PP014,-99,-99,27,2,8,,
10/3/16,QURU-01,PP016,-99,-99,2,0,9,,
10/3/16,QUAL-05,PP019B,-99,-99,3,0,10,new tree 2005,
10/3/16,FAGR-01,PP020,-99,-99,0,1,11,,
10/3/16,ACPE-01,PP022,-99,-99,13,2,12,,
10/3/16,QUVE-01,PP024,-99,-99,7,0,13,ice storm damage,
10/3/16,BEPA-01,PP031,-99,-99,18,5,14,,
10/3/16,ACRU-02,PP033,-99,-99,57,8,15,,
10/3/16,ACPE-02,PP035,-99,-99,8,2,16,lots of fruit this year,
10/3/16,NYSY-04,PP037A,-99,-99,8,1,17,,
10/3/16,FAGR-07,PP039B,-99,-99,1,0,18,new tree fall 2016,
10/3/16,ACPE-03,PP040,-99,-99,28,7,19,,
10/3/16,BEAL-02,PP042,-99,-99,17,1,20,,
10/3/16,BELE-02,PP043,-99,-99,8,0,21,,
10/3/16,FAGR-06,PP046A,-99,-99,8,1,22,new tree 2004,
10/3/16,AMSP-03,PP056,-99,-99,55,30,23,,
10/3/16,NYSY-02,PP057,-99,-99,83,18,24,,
10/3/16,BEAL-03,PP059,-99,-99,18,2,25,,
10/3/16,NYSY-03,PP059A,-99,-99,42,3,26,,
10/3/16,QURU-02,PP061,-99,-99,2,0,27,,
10/3/16,ACRU-03,PP063,-99,-99,55,1,28,,
10/3/16,ACPE-04,PP067,-99,-99,33,20,29,,
10/3/16,QUVE-02,PP069,-99,-99,7,5,30,,
10/3/16,ACRU-04,PP074,-99,-99,57,5,31,,
10/3/16,QUAL-02,PP075,-99,-99,15,1,32,,
10/3/16,BELE-03,PP079,-99,-99,30,3,33,,
10/3/16,QUVE-03,PP081,-99,-99,12,3,34,,
10/3/16,QUVE-04,PP083,-99,-99,17,0,35,,
10/3/16,QURU-03,PP084,-99,-99,2,0,36,,
10/3/16,PRSE-02,PP086,-99,-99,20,5,37,,
10/3/16,BEPA-07,PP087A,-99,-99,12,1,38,new tree fall 2016,
10/3/16,BEPA-06,PP088A,-99,-99,10,2,39,new tree 2014,
10/3/16,BEPA-05,PP089A,-99,-99,28,3,40,new tree fall 2012,
10/3/16,FRAM-07,PP091A,-99,-99,27,7,41,new tree 2008,
10/3/16,FAGR-04,PP092,-99,-99,1,0,42,,
10/3/16,QUAL-03,PP093,-99,-99,3,0,43,,
10/3/16,ACSA-02,PP095,-99,-99,2,0,44,,
10/3/16,FRAM-03,PP096,-99,-99,0,0,45,,
10/3/16,ACSA-04,PP103A,-99,-99,27,3,46,new tree fall 2007,
10/3/16,PRSE-04,PP104A,-99,-99,37,10,47,,
10/3/16,QURU-04,PP105,-99,-99,3,2,48,,
10/3/16,ACRU-05,PP106,-99,-99,40,12,49,,
10/3/16,FRAM-08,PP108A,-99,-99,45,1,50,new tree fall2014,
10/11/16,AMSP-01,PP003,-99,-99,87,15,1,,
10/11/16,FRAM-01,PP004,-99,-99,100,95,2,,
10/11/16,PRSE-01,PP005,-99,-99,35,8,3,,
10/11/16,ACRU-01,PP008,-99,-99,75,7,4,,
10/11/16,AMSP-02,PP011,-99,-99,42,2,5,,
10/11/16,ACSA-01,PP012,-99,-99,45,3,6,,
10/11/16,BELE-01,PP013,-99,-99,37,23,7,ice storm damage,
10/11/16,BEAL-01,PP014,-99,-99,75,15,8,,
10/11/16,QURU-01,PP016,-99,-99,3,0,9,,
10/11/16,QUAL-05,PP019B,-99,-99,15,1,10,new tree 2005,
10/11/16,FAGR-01,PP020,-99,-99,1,1,11,,
10/11/16,ACPE-01,PP022,-99,-99,40,3,12,,
10/11/16,QUVE-01,PP024,-99,-99,18,1,13,ice storm damage,
10/11/16,BEPA-01,PP031,-99,-99,33,7,14,,
10/11/16,ACRU-02,PP033,-99,-99,95,50,15,,
10/11/16,ACPE-02,PP035,-99,-99,23,7,16,lots of fruit this year,
10/11/16,NYSY-04,PP037A,-99,-99,30,3,17,,
10/11/16,FAGR-07,PP039B,-99,-99,10,0,18,new tree fall 2016,
10/11/16,ACPE-03,PP040,-99,-99,67,17,19,,
10/11/16,BEAL-02,PP042,-99,-99,37,3,20,,
10/11/16,BELE-02,PP043,-99,-99,55,3,21,,
10/11/16,FAGR-06,PP046A,-99,-99,18,1,22,new tree 2004,
10/11/16,AMSP-03,PP056,-99,-99,87,55,23,,
10/11/16,NYSY-02,PP057,-99,-99,93,85,24,,
10/11/16,BEAL-03,PP059,-99,-99,83,10,25,,
10/11/16,NYSY-03,PP059A,-99,-99,88,45,26,,
10/11/16,QURU-02,PP061,-99,-99,20,1,27,,
10/11/16,ACRU-03,PP063,-99,-99,100,5,28,,
10/11/16,ACPE-04,PP067,-99,-99,88,33,29,,
10/11/16,QUVE-02,PP069,-99,-99,60,10,30,,
10/11/16,ACRU-04,PP074,-99,-99,87,8,31,,
10/11/16,QUAL-02,PP075,-99,-99,90,3,32,,
10/11/16,BELE-03,PP079,-99,-99,67,15,33,,
10/11/16,QUVE-03,PP081,-99,-99,57,7,34,,
10/11/16,QUVE-04,PP083,-99,-99,23,5,35,,
10/11/16,QURU-03,PP084,-99,-99,15,1,36,,
10/11/16,PRSE-02,PP086,-99,-99,38,17,37,,
10/11/16,BEPA-07,PP087A,-99,-99,33,5,38,new tree fall 2016,
10/11/16,BEPA-06,PP088A,-99,-99,73,12,39,new tree 2014,
10/11/16,BEPA-05,PP089A,-99,-99,50,15,40,new tree fall 2012,
10/11/16,FRAM-07,PP091A,-99,-99,92,8,41,new tree 2008,
10/11/16,FAGR-04,PP092,-99,-99,12,1,42,,
10/11/16,QUAL-03,PP093,-99,-99,10,1,43,,
10/11/16,ACSA-02,PP095,-99,-99,37,3,44,,
10/11/16,FRAM-03,PP096,-99,-99,5,0,45,,
10/11/16,ACSA-04,PP103A,-99,-99,50,8,46,new tree fall 2007,
10/11/16,PRSE-04,PP104A,-99,-99,50,18,47,,
10/11/16,QURU-04,PP105,-99,-99,10,3,48,,
10/11/16,ACRU-05,PP106,-99,-99,90,55,49,,
10/11/16,FRAM-08,PP108A,-99,-99,88,5,50,new tree fall2014,
10/17/16,AMSP-01,PP003,-99,-99,97,40,1,,
10/17/16,FRAM-01,PP004,-99,-99,100,100,2,,
10/17/16,PRSE-01,PP005,-99,-99,60,17,3,,
10/17/16,ACRU-01,PP008,-99,-99,100,13,4,,
10/17/16,AMSP-02,PP011,-99,-99,85,12,5,,
10/17/16,ACSA-01,PP012,-99,-99,77,5,6,,
10/17/16,BELE-01,PP013,-99,-99,72,25,7,ice storm damage,
10/17/16,BEAL-01,PP014,-99,-99,100,73,8,,
10/17/16,QURU-01,PP016,-99,-99,25,1,9,,
10/17/16,QUAL-05,PP019B,-99,-99,37,1,10,new tree 2005,
10/17/16,FAGR-01,PP020,-99,-99,5,1,11,,
10/17/16,ACPE-01,PP022,-99,-99,70,3,12,,
10/17/16,QUVE-01,PP024,-99,-99,28,5,13,ice storm damage,
10/17/16,BEPA-01,PP031,-99,-99,87,15,14,,
10/17/16,ACRU-02,PP033,-99,-99,100,85,15,,
10/17/16,ACPE-02,PP035,-99,-99,65,5,16,lots of fruit this year,
10/17/16,NYSY-04,PP037A,-99,-99,37,5,17,,
10/17/16,FAGR-07,PP039B,-99,-99,12,1,18,new tree fall 2016,
10/17/16,ACPE-03,PP040,-99,-99,95,30,19,,
10/17/16,BEAL-02,PP042,-99,-99,90,3,20,,
10/17/16,BELE-02,PP043,-99,-99,100,7,21,,
10/17/16,FAGR-06,PP046A,-99,-99,5,5,22,new tree 2004,
10/17/16,AMSP-03,PP056,-99,-99,99,82,23,,
10/17/16,NYSY-02,PP057,-99,-99,99,98,24,,
10/17/16,BEAL-03,PP059,-99,-99,99,50,25,,
10/17/16,NYSY-03,PP059A,-99,-99,98,78,26,,
10/17/16,QURU-02,PP061,-99,-99,15,1,27,,
10/17/16,ACRU-03,PP063,-99,-99,100,98,28,,
10/17/16,ACPE-04,PP067,-99,-99,100,63,29,,
10/17/16,QUVE-02,PP069,-99,-99,72,25,30,,
10/17/16,ACRU-04,PP074,-99,-99,100,67,31,,
10/17/16,QUAL-02,PP075,-99,-99,99,28,32,,
10/17/16,BELE-03,PP079,-99,-99,100,33,33,,
10/17/16,QUVE-03,PP081,-99,-99,90,15,34,,
10/17/16,QUVE-04,PP083,-99,-99,45,12,35,,
10/17/16,QURU-03,PP084,-99,-99,20,1,36,,
10/17/16,PRSE-02,PP086,-99,-99,43,30,37,,
10/17/16,BEPA-07,PP087A,-99,-99,67,18,38,new tree fall 2016,
10/17/16,BEPA-06,PP088A,-99,-99,95,45,39,new tree 2014,
10/17/16,BEPA-05,PP089A,-99,-99,97,28,40,new tree fall 2012,
10/17/16,FRAM-07,PP091A,-99,-99,100,20,41,new tree 2008,
10/17/16,FAGR-04,PP092,-99,-99,10,1,42,,
10/17/16,QUAL-03,PP093,-99,-99,18,1,43,,
10/17/16,ACSA-02,PP095,-99,-99,75,7,44,,
10/17/16,FRAM-03,PP096,-99,-99,20,0,45,,
10/17/16,ACSA-04,PP103A,-99,-99,80,17,46,new tree fall 2007,
10/17/16,PRSE-04,PP104A,-99,-99,70,43,47,,
10/17/16,QURU-04,PP105,-99,-99,20,5,48,,
10/17/16,ACRU-05,PP106,-99,-99,100,77,49,,
10/17/16,FRAM-08,PP108A,-99,-99,95,65,50,new tree fall2014,
10/20/16,AMSP-01,PP003,-99,-99,100,99,1,,
10/20/16,FRAM-01,PP004,-99,-99,100,100,2,,
10/20/16,PRSE-01,PP005,-99,-99,99,58,3,,
10/20/16,ACRU-01,PP008,-99,-99,100,99,4,,
10/20/16,AMSP-02,PP011,-99,-99,100,45,5,,
10/20/16,ACSA-01,PP012,-99,-99,99,50,6,,
10/20/16,BELE-01,PP013,-99,-99,100,50,7,ice storm damage,
10/20/16,BEAL-01,PP014,-99,-99,100,100,8,,
10/20/16,QURU-01,PP016,-99,-99,50,5,9,,
10/20/16,QUAL-05,PP019B,-99,-99,95,3,10,new tree 2005,
10/20/16,FAGR-01,PP020,-99,-99,5,2,11,,
10/20/16,ACPE-01,PP022,-99,-99,97,7,12,,
10/20/16,QUVE-01,PP024,-99,-99,57,10,13,ice storm damage,
10/20/16,BEPA-01,PP031,-99,-99,99,50,14,,
10/20/16,ACRU-02,PP033,-99,-99,100,100,15,,
10/20/16,ACPE-02,PP035,-99,-99,100,17,16,lots of fruit this year,
10/20/16,NYSY-04,PP037A,-99,-99,90,7,17,,
10/20/16,FAGR-07,PP039B,-99,-99,30,2,18,new tree fall 2016,
10/20/16,ACPE-03,PP040,-99,-99,100,87,19,,
10/20/16,BEAL-02,PP042,-99,-99,100,55,20,,
10/20/16,BELE-02,PP043,-99,-99,100,93,21,,
10/20/16,FAGR-06,PP046A,-99,-99,22,7,22,new tree 2004,
10/20/16,AMSP-03,PP056,-99,-99,100,97,23,,
10/20/16,NYSY-02,PP057,-99,-99,100,100,24,,
10/20/16,BEAL-03,PP059,-99,-99,100,97,25,,
10/20/16,NYSY-03,PP059A,-99,-99,100,98,26,,
10/20/16,QURU-02,PP061,-99,-99,62,5,27,,
10/20/16,ACRU-03,PP063,-99,-99,100,100,28,,
10/20/16,ACPE-04,PP067,-99,-99,100,98,29,,
10/20/16,QUVE-02,PP069,-99,-99,100,80,30,,
10/20/16,ACRU-04,PP074,-99,-99,100,100,31,,
10/20/16,QUAL-02,PP075,-99,-99,100,93,32,,
10/20/16,BELE-03,PP079,-99,-99,100,85,33,,
10/20/16,QUVE-03,PP081,-99,-99,100,40,34,,
10/20/16,QUVE-04,PP083,-99,-99,92,17,35,,
10/20/16,QURU-03,PP084,-99,-99,37,3,36,,
10/20/16,PRSE-02,PP086,-99,-99,85,50,37,,
10/20/16,BEPA-07,PP087A,-99,-99,98,42,38,new tree fall 2016,
10/20/16,BEPA-06,PP088A,-99,-99,100,93,39,new tree 2014,
10/20/16,BEPA-05,PP089A,-99,-99,100,50,40,new tree fall 2012,
10/20/16,FRAM-07,PP091A,-99,-99,100,100,41,new tree 2008,
10/20/16,FAGR-04,PP092,-99,-99,15,2,42,,
10/20/16,QUAL-03,PP093,-99,-99,60,3,43,,
10/20/16,ACSA-02,PP095,-99,-99,97,10,44,,
10/20/16,FRAM-03,PP096,-99,-99,67,3,45,,
10/20/16,ACSA-04,PP103A,-99,-99,97,32,46,new tree fall 2007,
10/20/16,PRSE-04,PP104A,-99,-99,100,83,47,,
10/20/16,QURU-04,PP105,-99,-99,62,10,48,,
10/20/16,ACRU-05,PP106,-99,-99,100,99,49,,
10/20/16,FRAM-08,PP108A,-99,-99,100,100,50,new tree fall2014,
10/26/16,AMSP-01,PP003,-99,-99,100,99,1,,
10/26/16,FRAM-01,PP004,-99,-99,100,100,2,,
10/26/16,PRSE-01,PP005,-99,-99,100,99,3,,
10/26/16,ACRU-01,PP008,-99,-99,100,100,4,,
10/26/16,AMSP-02,PP011,-99,-99,100,99,5,,
10/26/16,ACSA-01,PP012,-99,-99,100,85,6,,
10/26/16,BELE-01,PP013,-99,-99,100,99,7,ice storm damage,
10/26/16,BEAL-01,PP014,-99,-99,100,100,8,,
10/26/16,QURU-01,PP016,-99,-99,50,20,9,,
10/26/16,QUAL-05,PP019B,-99,-99,100,5,10,new tree 2005,
10/26/16,FAGR-01,PP020,-99,-99,10,5,11,,
10/26/16,ACPE-01,PP022,-99,-99,ND,ND,12,,
10/26/16,QUVE-01,PP024,-99,-99,75,10,13,ice storm damage,
10/26/16,BEPA-01,PP031,-99,-99,100,97,14,,
10/26/16,ACRU-02,PP033,-99,-99,100,100,15,,
10/26/16,ACPE-02,PP035,-99,-99,100,100,16,lots of fruit this year,
10/26/16,NYSY-04,PP037A,-99,-99,ND,ND,17,,
10/26/16,FAGR-07,PP039B,-99,-99,60,10,18,new tree fall 2016,
10/26/16,ACPE-03,PP040,-99,-99,100,99,19,,
10/26/16,BEAL-02,PP042,-99,-99,100,99,20,,
10/26/16,BELE-02,PP043,-99,-99,100,100,21,,
10/26/16,FAGR-06,PP046A,-99,-99,60,5,22,new tree 2004,
10/26/16,AMSP-03,PP056,-99,-99,100,100,23,,
